grid_id,date,temperature,humidity,precipitation,wind,day_of_week,month,is_weekend,is_holiday,lag_1,lag_3,lag_7,rolling_sum_7,rolling_sum_14,grid_id_enc,rf_prob,rf_pred,temperature_shap,humidity_shap,precipitation_shap,wind_shap,day_of_week_shap,month_shap,is_weekend_shap,is_holiday_shap,lag_1_shap,lag_3_shap,lag_7_shap,rolling_sum_7_shap,rolling_sum_14_shap,grid_id_enc_shap,top_driver_1,top_driver_2,top_driver_3,top_driver_1_shap,top_driver_2_shap,top_driver_3_shap,explanation_text
r25_c15,2024-10-28,15.4,75.0,0.0,14.2,0,10,0,0,1.0,1.0,0.0,3.0,4.0,237,0.5242168022147029,1,-0.00886241373778152,-0.06667494026886411,0.011847082166547899,-0.027353975965126807,-0.029561253499988255,-0.052285047377965785,-0.0005291634122306482,-0.0007100275334532459,-0.009117565615484062,-0.01601927354587717,-0.0013432692099534173,0.1204195883496153,0.1612648569387024,-0.056656138023059764,rolling_sum_14,rolling_sum_7,humidity,0.1612648569387024,0.1204195883496153,-0.06667494026886411,"Risk is elevated mainly because recent 14-period activity (increases risk), recent 7-period activity (increases risk), and humidity (decreases risk)."
r25_c15,2024-10-31,19.9,73.0,0.0,17.7,3,10,0,0,0.0,0.0,0.0,3.0,4.0,237,0.523261083194621,1,-0.05487278791310808,-0.057074778116582174,0.012947207086197914,-0.02561018595776688,-0.015967322241491687,-0.08397339316290031,0.001493817940258913,-0.00040726412353152925,-0.0014127494885148482,-0.0006620242586378859,-0.001520695578432577,0.139168879109558,0.16527951727553214,-0.053925480325581254,rolling_sum_14,rolling_sum_7,month,0.16527951727553214,0.139168879109558,-0.08397339316290031,"Risk is elevated mainly because recent 14-period activity (increases risk), recent 7-period activity (increases risk), and month (decreases risk)."
r18_c4,2024-10-19,13.5,59.0,0.0,16.5,5,10,1,0,0.0,0.0,0.0,0.0,0.0,140,0.5200693912264799,1,0.04852034726191611,0.023925685916757946,0.02291653263204931,-0.01080380332237902,0.00939866365232868,-0.034188453428323405,-0.022255011202820075,0.0012048131445654062,-0.00027246886802777904,0.00011108124462151211,4.385724140427325e-05,-0.004111500428767035,-0.019032323453925498,0.004813627887456451,temperature,month,humidity,0.04852034726191611,-0.034188453428323405,0.023925685916757946,"Risk is elevated mainly because temperature (increases risk), month (decreases risk), and humidity (increases risk)."
r17_c3,2024-10-25,18.4,60.0,0.0,10.9,4,10,0,0,0.0,0.0,0.0,0.0,0.0,124,0.5127306488393537,1,0.012966803010692507,0.016077114671765026,0.023710765214306023,-0.0056591916960864455,0.0019176515651470021,-0.0069425167642187865,0.006228336132989627,0.001316471276194573,-0.0003937936618249716,0.00020195953870588384,8.923358857874744e-05,-0.002426754844636836,-0.008467391619309744,-0.025686380522571047,grid_id_enc,precipitation,humidity,-0.025686380522571047,0.023710765214306023,0.016077114671765026,"Risk is elevated mainly because location history (decreases risk), precipitation (increases risk), and humidity (increases risk)."
r17_c6,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,127,0.5109848000505928,1,0.03455864732170681,0.04977487422718255,0.018192189333444558,-0.01731764160205834,0.0019439629619411622,-0.056461558379158165,0.002755900108468304,0.0020583099411409502,-3.7999666081901555e-06,-5.243828448953259e-05,8.532296664870452e-05,-0.0031992965614122135,-0.0096313062911656,-0.011516708674670965,month,humidity,temperature,-0.056461558379158165,0.04977487422718255,0.03455864732170681,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c5,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,126,0.5108944920634038,1,0.03584261518183978,0.0502949766327691,0.017850620256681216,-0.018628059842004743,0.003026828189139617,-0.05440039067745948,0.002513013470543086,0.0020012593124419447,-4.302708315579359e-05,-5.024684612506843e-05,8.492580191181252e-05,-0.0033934717877493756,-0.009809874539141242,-0.014193018955910115,month,humidity,temperature,-0.05440039067745948,0.0502949766327691,0.03584261518183978,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c19,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,122,0.5045962734932079,1,0.03702849293407985,0.04265466877128598,0.018093782208705722,-0.017757346544474695,0.0025801937769011855,-0.050217439627446486,0.004304443383896411,0.0015970731786547217,-0.00010941260274251874,-5.311429747223786e-05,8.963424681833688e-05,-0.003323452085242198,-0.010385822927614956,-0.019703769871764174,month,humidity,temperature,-0.050217439627446486,0.04265466877128598,0.03702849293407985,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c17,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,121,0.5044520243289383,1,0.03762662729809026,0.0417608488344081,0.018373571055077004,-0.019692664499788,0.003183132460078391,-0.05326573957138457,0.00440044703931827,0.0015908766016851966,-9.654068725912256e-05,-5.619529057245452e-05,9.135272465035693e-05,-0.003295387607447783,-0.010566276523026774,-0.015400370454513567,month,humidity,temperature,-0.05326573957138457,0.0417608488344081,0.03762662729809026,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c3,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,124,0.5018229784828074,1,0.036780189702155366,0.04562199254855586,0.017888507079479504,-0.020264137345170352,0.0012126122410338472,-0.05099247555522886,0.0038572670925403896,0.001553451982795459,-9.491456777664308e-05,-4.9472696526934725e-05,9.002833513489805e-05,-0.0032150215968433393,-0.010509108388736832,-0.01985428329822776,month,humidity,temperature,-0.05099247555522886,0.04562199254855586,0.036780189702155366,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c9,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,129,0.5015221836620899,1,0.036028519998032145,0.048877197154477144,0.01673050801990236,-0.015589818475266717,0.004978272402747825,-0.06695635787799797,0.003193617212150512,0.0019889314176135572,-1.4806810722388064e-05,-5.720483222779065e-05,8.84582230824127e-05,-0.0032964035175592336,-0.010018011838304555,-0.014229060363459679,month,humidity,temperature,-0.06695635787799797,0.048877197154477144,0.036028519998032145,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c2,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,123,0.5012561183978976,1,0.03634774486541065,0.04282582301520921,0.017875946376049254,-0.018825216564930736,0.0018597975369923881,-0.04877734627533792,0.004447781322046244,0.0015592923367586215,-9.865630463834896e-05,-5.13908071180683e-05,8.955326643063174e-05,-0.00329984215374412,-0.01064450991057124,-0.021851201254282204,month,humidity,temperature,-0.04877734627533792,0.04282582301520921,0.03634774486541065,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c8,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,128,0.5011240800288348,1,0.0350887652656963,0.049430434911313555,0.017331649091080592,-0.016163846161745123,0.0038469757508620213,-0.06668242190002577,0.0030473954355887665,0.002036228576420768,-1.6698898265925734e-05,-5.925533283560671e-05,8.739311387643796e-05,-0.0032559965988088776,-0.00991623284445988,-0.013448653329484847,month,humidity,temperature,-0.06668242190002577,0.049430434911313555,0.0350887652656963,"Risk is elevated mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c15,2024-10-25,18.4,60.0,0.0,10.9,4,10,0,0,0.0,0.0,0.0,0.0,0.0,119,0.5007493377051603,1,0.017976425490925547,0.011137196707945492,0.023440419441325726,-0.011446900634540937,0.001538970843422142,-0.010341082827088741,0.005529637809019289,0.0010126518014928984,-0.00041221922747883234,0.0002009997159141554,0.00011866269193132579,-0.0022623678232133013,-0.010411976780199936,-0.0251294224539169,grid_id_enc,precipitation,temperature,-0.0251294224539169,0.023440419441325726,0.017976425490925547,"Risk is elevated mainly because location history (decreases risk), precipitation (increases risk), and temperature (increases risk)."
r18_c3,2024-10-19,13.5,59.0,0.0,16.5,5,10,1,0,0.0,0.0,0.0,0.0,0.0,139,0.5000143390418367,1,0.04664166881319653,0.019611423589532165,0.022056647124795336,-0.011943545675534416,0.007756040402374064,-0.03956242412171481,-0.01984804059642693,0.0012015685240515746,-0.00029287674446751413,0.00012134364869113798,4.330407361394167e-05,-0.004378360937009284,-0.019635286503362027,-0.001555465505525608,temperature,month,precipitation,0.04664166881319653,-0.03956242412171481,0.022056647124795336,"Risk is elevated mainly because temperature (increases risk), month (decreases risk), and precipitation (increases risk)."
r17_c5,2024-10-25,18.4,60.0,0.0,10.9,4,10,0,0,0.0,0.0,0.0,0.0,0.0,126,0.49863724176926855,0,0.01040660205240769,0.013610301923652186,0.02379874506985108,-0.006316813966053525,0.0012757671360010482,-0.011548659508049734,0.005581315258723493,0.0013113438311484465,-0.0003894945930996977,0.00019304355207263606,8.910986599916381e-05,-0.002528329433738742,-0.008923333837051644,-0.027720698532216082,grid_id_enc,precipitation,humidity,-0.027720698532216082,0.02379874506985108,0.013610301923652186,"Risk remains lower mainly because location history (decreases risk), precipitation (increases risk), and humidity (increases risk)."
r19_c6,2024-10-19,13.5,59.0,0.0,16.5,5,10,1,0,0.0,0.0,0.0,0.0,1.0,158,0.49847977846987873,0,0.008274015375060548,0.0034597106636973765,0.020482581654722064,-0.02593625002011522,-0.009675258601427813,-0.011884095363072163,-0.015650987298870614,-0.001980795940794417,0.0001989473032603233,0.00031357301029940536,0.0001838496678144237,-0.0011044287078239082,0.08872373320203834,-0.05672315942453206,rolling_sum_14,grid_id_enc,wind,0.08872373320203834,-0.05672315942453206,-0.02593625002011522,"Risk remains lower mainly because recent 14-period activity (increases risk), location history (decreases risk), and wind (decreases risk)."
r18_c2,2024-10-19,13.5,59.0,0.0,16.5,5,10,1,0,0.0,0.0,0.0,0.0,0.0,138,0.497280854783253,0,0.045495087876370396,0.0201543104126378,0.02186448924437788,-0.012215482364280281,0.007920478441319842,-0.04111918767041059,-0.019877739162541715,0.0010180363296058586,-0.0003059552482676998,0.00012087542601111771,4.399410087043774e-05,-0.004334551058162783,-0.019516124783750904,-0.0017657197101489158,temperature,month,precipitation,0.045495087876370396,-0.04111918767041059,0.02186448924437788,"Risk remains lower mainly because temperature (increases risk), month (decreases risk), and precipitation (increases risk)."
r18_c13,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,135,0.49702777223758554,0,0.02954395126808804,0.03977540831360409,0.014411435326753095,-0.016106183277545396,0.01112681868060289,-0.0662385290653674,0.004032039394261613,0.00225498732980421,1.546888850054602e-05,-0.00011883173255437818,8.701141352291641e-05,-0.0034930212061435573,-0.009871315430316482,-0.008189810615246748,month,humidity,temperature,-0.0662385290653674,0.03977540831360409,0.02954395126808804,"Risk remains lower mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r18_c14,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,136,0.49511899611569515,0,0.029195094414305192,0.03510236910217178,0.014705990232730306,-0.015219753113872816,0.011361339026128063,-0.06360363950295483,0.003068081871455014,0.002170160793864625,1.5714166852000443e-05,-0.00011725804982133514,8.282064911785747e-05,-0.0036618807711564015,-0.009823522967127662,-0.007954862685618614,month,humidity,temperature,-0.06360363950295483,0.03510236910217178,0.029195094414305192,"Risk remains lower mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r18_c11,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,133,0.4938404264627355,0,0.02913081872582677,0.04717783022870234,0.01475385351984831,-0.014372108199354503,0.008504321793799745,-0.06639513112149546,0.003394467305255515,0.0022206750034425714,1.890543209068706e-05,-9.231633889696536e-05,8.629329037599743e-05,-0.0034437067714448363,-0.010410516725802853,-0.016531302629234145,month,humidity,temperature,-0.06639513112149546,0.04717783022870234,0.02913081872582677,"Risk remains lower mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r18_c12,2024-12-06,-0.8,51.0,0.0,16.7,4,12,0,0,0.0,0.0,0.0,0.0,0.0,134,0.4937875925524522,0,0.0284706099675989,0.043144343216784106,0.015070447007120317,-0.0142616884625445,0.010806791971116577,-0.06855703726636543,0.0038989908607979388,0.0023350586446824,1.921421009055999e-05,-0.00010321836775161559,8.7715510171198e-05,-0.0034907244486711763,-0.010303771235029164,-0.01312748200516998,month,humidity,temperature,-0.06855703726636543,0.043144343216784106,0.0284706099675989,"Risk remains lower mainly because month (decreases risk), humidity (increases risk), and temperature (increases risk)."
r17_c16,2024-10-25,18.4,60.0,0.0,10.9,4,10,0,0,0.0,0.0,0.0,0.0,0.0,120,0.49373045364298246,0,0.01640759208952367,0.01172174227280674,0.023335479642580897,-0.01174592759236387,0.0015616240799711833,-0.012570868070589065,0.0055392151295159155,0.0009836590774419721,-0.0004123531263981709,0.00020000464866929167,0.0001194003758852941,-0.002307601979832402,-0.0105173949198198,-0.028382460934031267,grid_id_enc,precipitation,temperature,-0.028382460934031267,0.023335479642580897,0.01640759208952367,"Risk remains lower mainly because location history (decreases risk), precipitation (increases risk), and temperature (increases risk)."
